Date,Close
7/31/10,14.84
8/1/10,14.88
8/2/10,15.12
8/3/10,15.09
8/4/10,15.06
8/5/10,15.15
8/6/10,15.47
8/7/10,15.55
8/8/10,15.04
8/9/10,15.03
8/10/10,14.65
8/11/10,14.56
8/12/10,13.98
8/13/10,14.2
8/14/10,14.41
8/15/10,14.39
8/16/10,14.73
8/17/10,14.61
8/18/10,14.9
8/19/10,14.78
8/20/10,14.81
8/21/10,14.77
8/22/10,14.8
8/23/10,14.87
8/24/10,14.85
8/25/10,14.84
8/26/10,15.19
8/27/10,15.55
8/28/10,15.47
8/29/10,15.4
8/30/10,15.14
8/31/10,15.17
9/1/10,15.66
9/2/10,15.59
9/3/10,15.85
9/4/10,16.02
9/5/10,16.09
9/6/10,15.99
9/7/10,16
9/8/10,15.98
9/9/10,15.91
9/10/10,15.92
9/11/10,16
9/12/10,15.95
9/13/10,16.29
9/14/10,16.17
9/15/10,16.68
9/16/10,16.6
9/17/10,16.63
9/18/10,16.67
9/19/10,16.43
9/20/10,16.9
9/21/10,17.01
9/22/10,17.16
9/23/10,16.93
9/24/10,16.46
9/25/10,16.64
9/26/10,16.67
9/27/10,16.55
9/28/10,16.82
9/29/10,16.64
9/30/10,16.99
10/1/10,16.37
10/2/10,16.4
10/3/10,16.88
10/4/10,16.78
10/5/10,16.45
10/6/10,16.52
10/7/10,16.39
10/8/10,16.54
10/9/10,16.64
10/10/10,16.57
10/11/10,17.05
10/12/10,17.1
10/13/10,16.93
10/14/10,17.4
10/15/10,17.34
10/16/10,17.14
10/17/10,17.01
10/18/10,16.49
10/19/10,16.44
10/20/10,16.79
10/21/10,16.87
10/22/10,16.4
10/23/10,16.94
10/24/10,17.1
10/25/10,17.32
10/26/10,17.07
10/27/10,17.36
10/28/10,17.6
10/29/10,17.5
10/30/10,17.86
10/31/10,17.53
11/1/10,17.71
11/2/10,17.58
11/3/10,17.67
11/4/10,17.72
11/5/10,18
11/6/10,17.85
11/7/10,17.95
11/8/10,17.92
11/9/10,18.19
11/10/10,18.05
11/11/10,18.05
11/12/10,17.88
11/13/10,18.43
11/14/10,18.47
11/15/10,18.44
11/16/10,18.6
11/17/10,18.36
11/18/10,18.11
11/19/10,18.05
11/20/10,17.88
11/21/10,17.87
11/22/10,18.03
11/23/10,18.14
11/24/10,18.06
11/25/10,18.15
11/26/10,18.16
11/27/10,18.38
11/28/10,18.3
11/29/10,18.25
11/30/10,18.59
12/1/10,18.57
12/2/10,18.75
12/3/10,18.57
12/4/10,18.56
12/5/10,18.95
12/6/10,19.2
12/7/10,21.3
12/8/10,21.94
12/9/10,21.94
12/10/10,22.8
12/11/10,22.77
12/12/10,23.05
12/13/10,23.53
12/14/10,23.36
12/15/10,23.63
12/16/10,24.33
12/17/10,24.49
12/18/10,24.52
12/19/10,24.44
12/20/10,24.4
12/21/10,24.67
12/22/10,24.69
12/23/10,24.58
12/24/10,24.92
12/25/10,24.61
12/26/10,24.19
12/27/10,24.24
12/28/10,23.6
12/29/10,23.86
12/30/10,23.32
12/31/10,23.51
1/1/11,23.12
1/2/11,23.21
1/3/11,23.99
1/4/11,23.67
1/5/11,23.81
1/6/11,23.8
1/7/11,24.07
1/8/11,24.62
1/9/11,24.42
1/10/11,24.84
1/11/11,24.79
1/12/11,25.22
1/13/11,25.81
1/14/11,25.29
1/15/11,25.24
1/16/11,25.78
1/17/11,25.87
1/18/11,25.82
1/19/11,25.94
1/20/11,26.13
1/21/11,25.92
1/22/11,25.63
1/23/11,25.96
1/24/11,25.69
1/25/11,25.47
1/26/11,25.43
1/27/11,26
1/28/11,25.78
1/29/11,25.92
1/30/11,25.82
1/31/11,26.07
2/1/11,27.2
2/2/11,27.09
2/3/11,26.54
2/4/11,26.87
2/5/11,26.92
2/6/11,25.77
2/7/11,26.8
2/8/11,25.49
2/9/11,25.37
2/10/11,23.17
2/11/11,25.05
2/12/11,25.2
2/13/11,25.54
2/14/11,25.88
2/15/11,25.88
2/16/11,25.84
2/17/11,26.01
2/18/11,25.27
2/19/11,25.02
2/20/11,25.67
2/21/11,26.4
2/22/11,27
2/23/11,25.92
2/24/11,26.98
2/25/11,27.52
2/26/11,28.05
2/27/11,27.73
2/28/11,27.38
3/1/11,26.86
3/2/11,27.36
3/3/11,27.24
3/4/11,27.91
3/5/11,26.87
3/6/11,26.39
3/7/11,26.94
3/8/11,27.3
3/9/11,27.42
3/10/11,28.28
3/11/11,28.87
3/12/11,28.33
3/13/11,28.45
3/14/11,27.49
3/15/11,28.16
3/16/11,28.61
3/17/11,28.8
3/18/11,27.17
3/19/11,27.04
3/20/11,27.25
3/21/11,26
3/22/11,26.73
3/23/11,26.82
3/24/11,27.5
3/25/11,26.63
3/26/11,27.81
3/27/11,27.83
3/28/11,27.76
3/29/11,27.94
3/30/11,28.32
3/31/11,27.86
4/1/11,29.85
4/2/11,31.02
4/3/11,30.54
4/4/11,32.25
4/5/11,32.54
4/6/11,31.9
4/7/11,31.4
4/8/11,32.25
4/9/11,32.15
4/10/11,32.03
4/11/11,31.56
4/12/11,31.74
4/13/11,31.59
4/14/11,32.01
4/15/11,32.63
4/16/11,32.57
4/17/11,31.89
4/18/11,31.98
4/19/11,32.37
4/20/11,32.6
4/21/11,33.32
4/22/11,32.21
4/23/11,32.32
4/24/11,32.5
4/25/11,31.42
4/26/11,31.53
4/27/11,30.75
4/28/11,30.51
4/29/11,31.21
4/30/11,31.74
5/1/11,32.94
5/2/11,33.44
5/3/11,33.56
5/4/11,33.32
5/5/11,33.23
5/6/11,33.46
5/7/11,34.25
5/8/11,34.7
5/9/11,34.91
5/10/11,34.9
5/11/11,33.11
5/12/11,33.42
5/13/11,33.3
5/14/11,32.57
5/15/11,33.48
5/16/11,33.6
5/17/11,33.36
5/18/11,33.87
5/19/11,34.09
5/20/11,34.17
5/21/11,34.38
5/22/11,33.95
5/23/11,33.15
5/24/11,33.82
5/25/11,33.37
5/26/11,33.3
5/27/11,33.57
5/28/11,34.02
5/29/11,34.37
5/30/11,34.08
5/31/11,33.76
6/1/11,32.26
6/2/11,32.77
6/3/11,32.4
6/4/11,32
6/5/11,31.25
6/6/11,31.89
6/7/11,32.44
6/8/11,32.2
6/9/11,32.31
6/10/11,32.64
6/11/11,32.65
6/12/11,32.88
6/13/11,32.93
6/14/11,33.87
6/15/11,33.28
6/16/11,33.25
6/17/11,33.23
6/18/11,33.2
6/19/11,32.46
6/20/11,32.51
6/21/11,32.73
6/22/11,32.63
6/23/11,33.07
6/24/11,32.97
6/25/11,33.52
6/26/11,33.21
6/27/11,33.48
6/28/11,33.2
6/29/11,33.54
6/30/11,38.82
7/1/11,38.46
7/2/11,38.4
7/3/11,37.85
7/4/11,38.53
7/5/11,38.54
7/6/11,39.48
7/7/11,39.75
7/8/11,39.83
7/9/11,39.61
7/10/11,40.11
7/11/11,39.6
7/12/11,40.09
7/13/11,39.96
7/14/11,41.3
7/15/11,40.14
7/16/11,40.25
7/17/11,36.69
7/18/11,36.25
7/19/11,36.62
7/20/11,35.97
7/21/11,35.68
7/22/11,36.31
7/23/11,36.3
7/24/11,36.98
7/25/11,36.99
7/26/11,36.23
7/27/11,36.33
7/28/11,35.41
7/29/11,34.35
7/30/11,35.5
7/31/11,35.37
8/1/11,35.49
8/2/11,35.69
8/3/11,35.45
8/4/11,35.06
8/5/11,34.6
8/6/11,35.32
8/7/11,34.88
8/8/11,34.37
8/9/11,35.97
8/10/11,36.51
8/11/11,37.15
8/12/11,37.81
8/13/11,34.31
8/14/11,33.45
8/15/11,33.05
8/16/11,32.64
8/17/11,32.75
8/18/11,32.65
8/19/11,32.43
8/20/11,33.69
8/21/11,33.65
8/22/11,32.56
8/23/11,32.36
8/24/11,31.75
8/25/11,30.31
8/26/11,29.96
8/27/11,31.08
8/28/11,31.41
8/29/11,30.93
8/30/11,30.58
8/31/11,30.81
9/1/11,30.97
9/2/11,30.5
9/3/11,30.71
9/4/11,28.9
9/5/11,28.8
9/6/11,29.79
9/7/11,30.03
9/8/11,29.87
9/9/11,29.94
9/10/11,29.4
9/11/11,29.56
9/12/11,28.75
9/13/11,29.32
9/14/11,29.37
9/15/11,29.72
9/16/11,30.17
9/17/11,29.53
9/18/11,28.75
9/19/11,29.52
9/20/11,29.34
9/21/11,29.15
9/22/11,29.66
9/23/11,29.9
9/24/11,30.91
9/25/11,30.95
9/26/11,30.89
9/27/11,30.83
9/28/11,30.47
9/29/11,30.74
9/30/11,30.57
10/1/11,30.52
10/2/11,30.72
10/3/11,31.81
10/4/11,31.24
10/5/11,32.18
10/6/11,32.99
10/7/11,33.24
10/8/11,32.69
10/9/11,31.99
10/10/11,32.96
10/11/11,33.37
10/12/11,33.74
10/13/11,33.85
10/14/11,33.9
10/15/11,34.14
10/16/11,34.14
10/17/11,33.56
10/18/11,34.46
10/19/11,34.33
10/20/11,34.7
10/21/11,34.51
10/22/11,34.41
10/23/11,34.09
10/24/11,34.05
10/25/11,33.78
10/26/11,34.22
10/27/11,35.35
10/28/11,36.05
10/29/11,35.84
10/30/11,35.57
10/31/11,35.41
11/1/11,35.03
11/2/11,35.54
11/3/11,36.01
11/4/11,36.01
11/5/11,36.19
11/6/11,35.57
11/7/11,35.44
11/8/11,35.74
11/9/11,35.33
11/10/11,35.95
11/11/11,36.16
11/12/11,36.09
11/13/11,35.77
11/14/11,35.08
11/15/11,35.1
11/16/11,34.17
11/17/11,34.19
11/18/11,33.93
11/19/11,34.44
11/20/11,34.5
11/21/11,34.69
11/22/11,35.39
11/23/11,35.89
11/24/11,36.31
11/25/11,37.75
11/26/11,37.7
11/27/11,38.24
11/28/11,37.74
11/29/11,37.79
11/30/11,37.82
12/1/11,37.78
12/2/11,37.8
12/3/11,38.08
12/4/11,37.31
12/5/11,37.74
12/6/11,37.7
12/7/11,38.24
12/8/11,41.16
12/9/11,41.2
12/10/11,41.1
12/11/11,40.17
12/12/11,40.45
12/13/11,40.38
12/14/11,40.31
12/15/11,40.59
12/16/11,40.49
12/17/11,40.62
12/18/11,40.76
12/19/11,40.52
12/20/11,41.11
12/21/11,41.01
12/22/11,40.51
12/23/11,39.9
12/24/11,39.84
12/25/11,40.11
12/26/11,40.24
12/27/11,39.81
12/28/11,39.8
12/29/11,40
12/30/11,40.89
12/31/11,40.98
1/1/12,41.26
1/2/12,41.69
1/3/12,41.52
1/4/12,41.36
1/5/12,41.79
1/6/12,42
1/7/12,41.6
1/8/12,41.6
1/9/12,41.05
1/10/12,40.78
1/11/12,41.36
1/12/12,41.77
1/13/12,41.82
1/14/12,42.4
1/15/12,42.06
1/16/12,42.14
1/17/12,42.14
1/18/12,42.56
1/19/12,42.85
1/20/12,42.64
1/21/12,43.46
1/22/12,42.9
1/23/12,42.72
1/24/12,42.81
1/25/12,43.28
1/26/12,42.63
1/27/12,43.55
1/28/12,45.48
1/29/12,44.61
1/30/12,45.31
1/31/12,45.49
2/1/12,45.63
2/2/12,45.41
2/3/12,44.96
2/4/12,45.16
2/5/12,45.19
2/6/12,45.08
2/7/12,44.95
2/8/12,45.46
2/9/12,46.05
2/10/12,46.94
2/11/12,46.66
2/12/12,46.65
2/13/12,46.4
2/14/12,46.2
2/15/12,46.47
2/16/12,46.37
2/17/12,46.57
2/18/12,47.77
2/19/12,46.68
2/20/12,46.72
2/21/12,46.76
2/22/12,46.5
2/23/12,46.73
2/24/12,46.81
2/25/12,46.53
2/26/12,45.47
2/27/12,44.79
2/28/12,45.37
2/29/12,45.46
3/1/12,44.96
3/2/12,44.62
3/3/12,46.07
3/4/12,45.16
3/5/12,46
3/6/12,46.83
3/7/12,47.62
3/8/12,48.27
3/9/12,48.63
3/10/12,49.62
3/11/12,49.8
3/12/12,49.66
3/13/12,49.74
3/14/12,49.88
3/15/12,49.68
3/16/12,49.82
3/17/12,49.96
3/18/12,49.82
3/19/12,49.96
3/20/12,50.3
3/21/12,50.94
3/22/12,50.84
3/23/12,51.19
3/24/12,51.11
3/25/12,51.18
3/26/12,51.18
3/27/12,51.44
3/28/12,50.84
3/29/12,50.09
3/30/12,49.65
3/31/12,51.22
4/1/12,50.55
4/2/12,51.13
4/3/12,50.67
4/4/12,51.75
4/5/12,52.11
4/6/12,51.86
4/7/12,50.39
4/8/12,50.85
4/9/12,49.75
4/10/12,49.9
4/11/12,50.58
4/12/12,50.88
4/13/12,51.01
4/14/12,51.43
4/15/12,51.92
4/16/12,52.38
4/17/12,52.95
4/18/12,55.2
4/19/12,54.64
4/20/12,55.49
4/21/12,55.98
4/22/12,56.79
4/23/12,57.8
4/24/12,58.05
4/25/12,57.66
4/26/12,58.02
4/27/12,58.25
4/28/12,59
4/29/12,57.64
4/30/12,56.96
5/1/12,57.57
5/2/12,56.72
5/3/12,56.95
5/4/12,56.61
5/5/12,59.21
5/6/12,58.72
5/7/12,59.66
5/8/12,59.28
5/9/12,59.79
5/10/12,59.27
5/11/12,59.72
5/12/12,60.18
5/13/12,58.35
5/14/12,59.45
5/15/12,60.53
5/16/12,60.72
5/17/12,59.8
5/18/12,59.43
5/19/12,60.02
5/20/12,59.59
5/21/12,59.55
5/22/12,60.44
5/23/12,59.77
5/24/12,57.53
5/25/12,57.5
5/26/12,57.01
5/27/12,57.57
5/28/12,57.69
5/29/12,58.8
5/30/12,58.15
5/31/12,59.91
6/1/12,60.14
6/2/12,60.23
6/3/12,61.01
6/4/12,61.18
6/5/12,62.14
6/6/12,62.24
6/7/12,63
6/8/12,63.33
6/9/12,63.61
6/10/12,63.16
6/11/12,63.05
6/12/12,63.95
6/13/12,63.58
6/14/12,63.61
6/15/12,59.43
6/16/12,61.01
6/17/12,61.5
6/18/12,62.36
6/19/12,61.88
6/20/12,62.13
6/21/12,62.58
6/22/12,63.81
6/23/12,63.15
6/24/12,64
6/25/12,62.95
6/26/12,62.5
6/27/12,62.7
6/28/12,62.77
6/29/12,62.41
6/30/12,62.12
7/1/12,62.49
7/2/12,61.6
7/3/12,61.46
7/4/12,61.03
7/5/12,61.91
7/6/12,61.5
7/7/12,62.57
7/8/12,62.22
7/9/12,61.87
7/10/12,61.16
7/11/12,61.8
7/12/12,62.05
7/13/12,61.44
7/14/12,61.46
7/15/12,62.13
7/16/12,62.09
7/17/12,61.58
7/18/12,63.04
7/19/12,64.7
7/20/12,64.84
7/21/12,65.25
7/22/12,66.12
7/23/12,66.26
7/24/12,66.86
7/25/12,67.28
7/26/12,67.62
7/27/12,66.74
7/28/12,66.98
7/29/12,67.31
7/30/12,66.89
7/31/12,67.65
8/1/12,67.55
8/2/12,67.95
8/3/12,69.52
8/4/12,69.63
8/5/12,68.34
8/6/12,68.73
8/7/12,68.36
8/8/12,67.43
8/9/12,66.59
8/10/12,67.18
8/11/12,68.36
8/12/12,68.85
8/13/12,64.9
8/14/12,66.66
8/15/12,66.63
8/16/12,67.05
8/17/12,66.98
8/18/12,67.21
8/19/12,66.35
8/20/12,67.39
8/21/12,67.51
8/22/12,67.63
8/23/12,68.36
8/24/12,67.87
8/25/12,67.06
8/26/12,66.89
8/27/12,67.1
8/28/12,68.01
8/29/12,67.93
8/30/12,66.7
8/31/12,67.6
9/1/12,67.81
9/2/12,68.44
9/3/12,69.21
9/4/12,69.22
9/5/12,68.84
9/6/12,67.87
9/7/12,67.66
9/8/12,67.99
9/9/12,69.15
9/10/12,69.75
9/11/12,69.52
9/12/12,69.4
9/13/12,69.31
9/14/12,69.13
9/15/12,68.57
9/16/12,68.24
9/17/12,68.71
9/18/12,69.31
9/19/12,69.78
9/20/12,70.62
9/21/12,69.74
9/22/12,69.02
9/23/12,69.03
9/24/12,69.19
9/25/12,69.51
9/26/12,69.52
9/27/12,69.96
9/28/12,68.68
9/29/12,68.95
9/30/12,69.68
10/1/12,69.86
10/2/12,70.68
10/3/12,70.2
10/4/12,69.92
10/5/12,69.65
10/6/12,68.94
10/7/12,68.98
10/8/12,69.1
10/9/12,69.67
10/10/12,69.78
10/11/12,70.28
10/12/12,71.21
10/13/12,70.95
10/14/12,71
10/15/12,71.21
10/16/12,71.08
10/17/12,71.65
10/18/12,72.01
10/19/12,73.39
10/20/12,72.85
10/21/12,71.18
10/22/12,70.11
10/23/12,69.86
10/24/12,68.7
10/25/12,69.57
10/26/12,70.61
10/27/12,67.58
10/28/12,68.3
10/29/12,67.17
10/30/12,67.66
10/31/12,69.5
11/1/12,69.88
11/2/12,70.46
11/3/12,70.81
11/4/12,71.8
11/5/12,72.18
11/6/12,72.06
11/7/12,71.84
11/8/12,72.26
11/9/12,73.25
11/10/12,74.69
11/11/12,75.03
11/12/12,77.65
11/13/12,77.99
11/14/12,79.06
11/15/12,78.78
11/16/12,79.48
11/17/12,79.11
11/18/12,79.19
11/19/12,79.34
11/20/12,79.56
11/21/12,79.05
11/22/12,79.92
11/23/12,78.91
11/24/12,79.56
11/25/12,80.02
11/26/12,79.98
11/27/12,78.27
11/28/12,78.84
11/29/12,77.53
11/30/12,76.84
12/1/12,76.64
12/2/12,75.54
12/3/12,75.26
12/4/12,76.23
12/5/12,76.97
12/6/12,78.62
12/7/12,78.2
12/8/12,77.62
12/9/12,75.43
12/10/12,73.68
12/11/12,75.75
12/12/12,76.61
12/13/12,74.29
12/14/12,72.71
12/15/12,73.75
12/16/12,74.17
12/17/12,74.97
12/18/12,74.28
12/19/12,74.36
12/20/12,75.51
12/21/12,75.26
12/22/12,75.09
12/23/12,73.76
12/24/12,72.69
12/25/12,72.58
12/26/12,74.38
12/27/12,71.8
12/28/12,72.99
12/29/12,72.51
12/30/12,72.25
12/31/12,71.55
1/1/13,71.13
1/2/13,71.2
1/3/13,72.45
1/4/13,71.71
1/5/13,71.25
1/6/13,71.21
1/7/13,71.53
1/8/13,72.02
1/9/13,71.24
1/10/13,71.74
1/11/13,73.16
1/12/13,72.9
1/13/13,73.34
1/14/13,72.42
1/15/13,72.47
1/16/13,72.45
1/17/13,72.99
1/18/13,72.67
1/19/13,73.23
1/20/13,73.31
1/21/13,73.91
1/22/13,73.42
1/23/13,73.06
1/24/13,73.36
1/25/13,72.36
1/26/13,72.54
1/27/13,72.18
1/28/13,71
1/29/13,71.99
1/30/13,71.84
1/31/13,71.8
2/1/13,71.58
2/2/13,72.12
2/3/13,72.42
2/4/13,72.57
2/5/13,72.98
2/6/13,73.09
2/7/13,74.04
2/8/13,73.42
2/9/13,73.63
2/10/13,73.55
2/11/13,73.4
2/12/13,74.63
2/13/13,73.7
2/14/13,73.58
2/15/13,73.65
2/16/13,73.25
2/17/13,73.04
2/18/13,72.6
2/19/13,73.23
2/20/13,73.39
2/21/13,76.11
2/22/13,75.43
2/23/13,74.61
2/24/13,74.23
2/25/13,74.04
2/26/13,73.87
2/27/13,73.55
2/28/13,72
3/1/13,70.17
3/2/13,71.3
3/3/13,71.3
3/4/13,71.33
3/5/13,71.34
3/6/13,72.06
3/7/13,72.75
3/8/13,73.7
3/9/13,74.49
3/10/13,74.75
3/11/13,74.55
3/12/13,75.04
3/13/13,75.15
3/14/13,74.66
3/15/13,74.75
3/16/13,74.03
3/17/13,75.03
3/18/13,75.25
3/19/13,75.16
3/20/13,75.26
3/21/13,75.45
3/22/13,76
3/23/13,75.61
3/24/13,75.38
3/25/13,76.43
3/26/13,76.06
3/27/13,75.54
3/28/13,76.22
3/29/13,76.24
3/30/13,76.03
3/31/13,76.21
4/1/13,76.58
4/2/13,76.57
4/3/13,76.74
4/4/13,77
4/5/13,75.86
4/6/13,75.83
4/7/13,76.36
4/8/13,76.3
4/9/13,77.27
4/10/13,77.63
4/11/13,76.96
4/12/13,77.1
4/13/13,77.58
4/14/13,77.7
4/15/13,77.85
4/16/13,76.81
4/17/13,77.92
4/18/13,76.7
4/19/13,76.41
4/20/13,75.72
4/21/13,84.3
4/22/13,83.65
4/23/13,83.93
4/24/13,84.84
4/25/13,86
4/26/13,85.99
4/27/13,86.45
4/28/13,87.3
4/29/13,87.68
4/30/13,88.26
5/1/13,89
5/2/13,88.98
5/3/13,88.88
5/4/13,88.79
5/5/13,89.55
5/6/13,90.25
5/7/13,90.5
5/8/13,90.85
5/9/13,90.8
5/10/13,92.08
5/11/13,91.57
5/12/13,91.65
5/13/13,91.87
5/14/13,91.46
5/15/13,91.02
5/16/13,91.52
5/17/13,91.41
5/18/13,92.47
5/19/13,92.7
5/20/13,93.37
5/21/13,93.16
5/22/13,93.23
5/23/13,93.85
5/24/13,94.2
5/25/13,95.09
5/26/13,95.7
5/27/13,95.93
5/28/13,94.89
5/29/13,95.4
5/30/13,94.92
5/31/13,93.32
6/1/13,94.12
6/2/13,95.07
6/3/13,94
6/4/13,92.92
6/5/13,93.43
6/6/13,94.45
6/7/13,95.69
6/8/13,95.9
6/9/13,95.62
6/10/13,95.39
6/11/13,95.45
6/12/13,95.44
6/13/13,94.92
6/14/13,94.17
6/15/13,94.29
6/16/13,95.47
6/17/13,94.29
6/18/13,97.5
6/19/13,100.78
6/20/13,100.5
6/21/13,102.12
6/22/13,101.7
6/23/13,98.91
6/24/13,96.83
6/25/13,98.49
6/26/13,97.51
6/27/13,97.38
6/28/13,99.01
6/29/13,98.1
6/30/13,98.74
7/1/13,98.93
7/2/13,99.89
7/3/13,101.29
7/4/13,99.05
7/5/13,98.08
7/6/13,99.37
7/7/13,99.72
7/8/13,99.74
7/9/13,99.86
7/10/13,98.63
7/11/13,100.93
7/12/13,100.45
7/13/13,100.56
7/14/13,100
7/15/13,100.67
7/16/13,101.85
7/17/13,101.75
7/18/13,102.5
7/19/13,104.5
7/20/13,103.53
7/21/13,103.93
7/22/13,104
7/23/13,101.53
7/24/13,104.44
7/25/13,102.83
7/26/13,103.28
7/27/13,103.38
7/28/13,100.87
7/29/13,101.36
7/30/13,99.03
7/31/13,98.16
8/1/13,100.72
8/2/13,99.72
8/3/13,101.53
8/4/13,102.15
8/5/13,102.17
8/6/13,103.77
8/7/13,104.63
8/8/13,104.02
8/9/13,104.09
8/10/13,101.11
8/11/13,100.54
8/12/13,101.05
8/13/13,102.55
8/14/13,100.55
8/15/13,100.5
8/16/13,100.99
8/17/13,100.81
8/18/13,99.39
8/19/13,100.29
8/20/13,99.2
8/21/13,100.5
8/22/13,100.2
8/23/13,98.49
8/24/13,98.36
8/25/13,100.43
8/26/13,99.24
8/27/13,99.66
8/28/13,99.4
8/29/13,99.8
8/30/13,109.23
8/31/13,113.96
9/1/13,110.25
9/2/13,111.79
9/3/13,109.39
9/4/13,107.85
9/5/13,108.34
9/6/13,107.93
9/7/13,105.71
9/8/13,106.13
9/9/13,107.93
9/10/13,109.13
9/11/13,109.84
9/12/13,109.06
9/13/13,108.68
9/14/13,109.91
9/15/13,110.34
9/16/13,111.09
9/17/13,110.55
9/18/13,110.41
9/19/13,110.07
9/20/13,109.03
9/21/13,108.56
9/22/13,108.65
9/23/13,109.21
9/24/13,108.66
9/25/13,109.05
9/26/13,108.87
9/27/13,108.99
9/28/13,109.03
9/29/13,110
9/30/13,109.87
10/1/13,110.43
10/2/13,112.39
10/3/13,111.93
10/4/13,112.29
10/5/13,110.81
10/6/13,110.76
10/7/13,110.92
10/8/13,112.57
10/9/13,111.91
10/10/13,113.86
10/11/13,113.62
10/12/13,111.64
10/13/13,111.72
10/14/13,114.9
10/15/13,114
10/16/13,113.4
10/17/13,114.55
10/18/13,113.88
10/19/13,113.13
10/20/13,113.42
10/21/13,113.24
10/22/13,113.69
10/23/13,115.92
10/24/13,119.43
10/25/13,118.79
10/26/13,118.54
10/27/13,115.57
10/28/13,110.04
10/29/13,111.04
10/30/13,111.37
10/31/13,112.31
11/1/13,111.65
11/2/13,110.96
11/3/13,111.31
11/4/13,111.77
11/5/13,113.51
11/6/13,113.84
11/7/13,113.84
